Location,Population density,GDP,Urbanization rate,E-waste generation rate,Inventory capacity
Location 292,1241.7039579695693,5330.458658064566,0.45787037144057685,0.14100805497928814,1855.9514446639937
Location 293,436.1692238795308,3551.5937164993284,0.690406288300984,0.12572705467066306,890.6531286274666
Location 294,1023.8072204926672,1431.0367990727386,0.7263546493929551,0.11147221527143811,2151.84317873123
Location 295,976.8105913001086,7488.4519729670865,0.6498062694535807,0.08363438519792675,1774.7664995448756
Location 296,900.4052837629451,1893.208215636164,0.6292369206476862,-0.0017593467786573697,1122.55768964584
Location 297,1515.1492879065713,2556.8536875378386,0.5032348744154296,0.0733579109955794,1378.1220987484528
Location 298,1097.597578191974,3843.01878985139,0.5184338958598634,0.21585150353670202,1197.1253120532067
Location 299,1736.3411706325528,4910.874548251872,0.37085504900268007,0.11917084317796843,235.91090708928834
Location 300,277.34938333484297,2790.292731821497,0.35242363042432945,0.05026556022830861,1076.627759069883
Location 301,1499.537040340469,5692.1323175141715,0.520775854008714,0.09275095758949058,640.0499189742948
Location 302,1447.2801695434187,7728.824476898942,0.6145007495548065,0.14005229907081684,165.22922451648958
Location 303,692.7511954539186,4900.018173371093,0.8298350535938038,0.0787001281231363,128.9496785326246
Location 304,545.911220359855,4220.694580180137,0.4584107191714472,0.042429970652526454,1587.215506056551
Location 305,1498.1917330115698,5098.750282247561,0.315252789942897,0.09525991552213865,1099.6914488370464
Location 306,218.45087595757093,4912.215194096017,0.2963788769273833,0.10088257266632907,1528.476528885994
Location 307,1231.978619293026,1916.0758457792176,0.5912205926396024,0.14235829845873343,1114.3984996572708
Location 308,1355.8824385681191,3736.090357222621,0.24556280030142458,0.08832218433097035,1071.9291085063498
Location 309,912.8319536557,7903.635828202081,1.0521788414534912,0.08058802925512537,104.8250437127806
Location 310,1183.893340470975,4578.810215644587,0.4496593135545335,0.034127587754740146,957.1859153095209
Location 311,439.68719054006476,5023.984525343862,0.6335111953396038,0.07622884178504102,1134.2583393233826
Location 312,1020.0595413354216,2871.6244951709073,0.5259483108806942,0.14192010875895866,1681.2577505083286
Location 313,1663.1841233765504,3926.0076275679694,0.41173722261437573,0.09477627386917231,721.1321942875567
Location 314,942.2536493667048,5287.140559982512,0.20865729962873797,0.0929142944490024,916.2918749054015
Location 315,1043.047360017086,5748.8719144554525,0.6177736523706788,0.05725133460195536,894.3361399091165
Location 316,1330.0962592455337,3759.088422999532,0.652314063421442,0.13081597555224894,1570.7043454018983
Location 317,1863.1438983711446,1393.876418713296,0.5143794005353882,0.1779476063485075,1206.2700659523905
Location 318,1108.0112002549797,6403.863138469167,0.3374464065169702,0.15965323430367442,1032.7290286619711
Location 319,788.1880831298954,6545.046784587828,0.23561439082779723,0.0818425875625606,705.6960827770597
Location 320,-428.6558628586158,4143.099383348687,0.5681860668827867,0.0651092498675042,732.682987806858
Location 321,520.509109908613,6160.080869636533,0.3292535899349528,0.15301393828464233,1277.902744346896
Location 322,398.3811833207533,5436.258644474154,0.2757789887204787,0.24646830971897649,1920.6693465683948
Location 323,1188.4444063652488,6839.396047056216,0.6136573679537796,0.0907783813846676,1492.6040557855936
Location 324,285.88099517219143,3781.518796243072,0.19311773753472328,0.17588357466412258,857.2065613084436
Location 325,1409.929417792403,6005.05818314521,0.3716841798259961,0.0020218168813905674,1132.0905967814822
Location 326,1469.718664525049,4790.815669216561,0.6093204658135618,0.0990924235414039,368.1298577993839
Location 327,1708.6484758313209,7852.405110193389,0.4518194708226688,0.1897598270392539,1393.4041918234018
Location 328,1994.4333958926836,8466.929862447743,0.5279021139654745,0.13747830511978032,1215.7253816239183
Location 329,841.7755130927466,4868.779010266796,0.1056215756293275,0.04924222790002093,1802.5422839329779
Location 330,1119.1399737046186,5061.195071106612,0.6278542426343298,0.07673309088629417,492.2237682080312
Location 331,722.3622217730755,3654.3764554202553,0.6677036719871738,0.08286812060965802,703.4100319649808
Location 332,959.2955238768037,4912.767908675834,0.4163873183384061,0.15250050579465751,1721.7197078817412
Location 333,2259.4764304424825,9146.139648887418,0.7003702249057582,0.059998948341382474,1059.7516167280194
Location 334,1236.125072774471,8269.892901341673,0.46716769258632546,0.09190237487000169,934.682831720525
Location 335,539.3962078947397,6456.187620654822,0.2490406112501451,0.13713429607678423,1192.2470176984593
Location 336,1316.9576065134565,5562.154471342721,0.6601368659233109,0.16612396876260782,818.9648898797661
Location 337,214.8938554774586,3834.424404680979,0.5791153655062242,0.060461253333419424,383.6938764854683
Location 338,923.9493694192569,4648.918767396469,0.21923547262626047,0.07662040943873902,1562.0636930568282
Location 339,1226.958561635656,2726.790080528587,0.7829946638236115,-0.017735394678757108,1704.2126360528846
Location 340,786.283654186865,4257.856196410312,0.6693977941269764,0.09064275681424336,590.1352774006
Location 341,871.0726869672901,3106.568583995168,0.5714456958253796,0.09629899301854354,231.92634134403102
Location 342,1202.6951030781165,1650.6502777733144,0.7386621986153035,0.09687819978222632,1187.2843892936273
Location 343,919.1067173137478,3888.7352310931037,0.34514846233622415,0.14820057862346864,1094.003115731647
Location 344,991.2038637637442,3743.2145057305156,0.6692218989146244,0.0914862715234549,722.6144668907486
Location 345,1618.3271500595213,4261.925623498836,0.30315358961225014,0.1376581189382402,1064.960925245566
Location 346,1157.7949231890875,6490.337473215066,0.38092693214792966,0.04747083099692,744.8334323833368
Location 347,615.4342243301744,4424.105100404625,0.6557911987151056,0.11930439556469806,1742.3786541740164
Location 348,250.5469754307893,5097.989236058606,0.5301084839633183,0.11458081765346903,813.0235502405567
Location 349,864.6981834517525,4618.450583176472,0.4774149871286558,0.1844174194623963,430.0682252768877
Location 350,-63.14433950221178,4450.70733254471,0.5634111096192769,0.055416970236763424,1499.763806959494
Location 351,1784.3039809696154,4073.0148169462923,0.3052932894780578,0.14472718450147393,426.62351468817565
Location 352,627.0448692014095,-47.39016963384529,0.612130339213568,0.12359804734157886,1362.811391966071
Location 353,541.8702406679474,5814.962258112208,0.3124351898936545,0.1215006641106007,1135.8778674534544
Location 354,855.6251380627193,4572.763023483279,0.5109024718273493,0.10272791541697007,999.1331751430305
Location 355,549.330545748487,7780.010536030486,0.33884899278441816,0.1390147463079214,1248.670432649654
Location 356,1821.432220455833,5654.885389789596,0.2938375652915428,0.12117591134997403,840.7986318190901
Location 357,1024.152356192226,9109.367311751266,0.40916091670380106,0.11358661395789085,2095.7103048353065
Location 358,950.9942331600688,3637.45146217983,0.7400814117007762,0.01822180294049089,1207.307095508777
Location 359,836.7201350824007,4993.43339593245,0.35616507295256905,0.13039831562517415,1741.3711677256783
Location 360,1568.2641189416124,5535.446955243477,0.6268020665892802,0.15326353063328524,2218.6124458466297
Location 361,762.9283501406507,6632.439349531874,0.7353254594379148,0.0741869183343079,416.4659636716716
Location 362,2375.5466033209204,5085.970154759458,0.6419926073638726,0.13088959226544725,1744.892317115096
Location 363,1444.871794061205,7396.432684369606,0.8240849039814009,0.08813418814859138,745.1671894154927
Location 364,1356.5604711612564,2558.5111175880643,0.4838225365462254,0.047494008948278266,347.9780180093077
Location 365,1112.4080506442212,1422.203251851815,0.3052549572994064,0.12468205087772864,840.9999754186892
Location 366,1523.9588785139695,3008.9432154326278,0.7646222219616028,0.0653809440881914,710.421658844954
Location 367,531.2913562335447,3726.307804769254,0.696267845994728,0.11473805897754245,1165.902671469374
Location 368,1229.9987930708974,5251.394725206712,0.8313623926207324,0.1822217778580839,450.1858373151721
Location 369,19.730778433297473,5709.882675616122,0.6212102458202476,0.10414842153369355,994.9344489680631
Location 370,1431.7929952216023,3387.0092282431488,0.40738982864753204,0.16383305753080163,-107.31620777027797
Location 371,565.0372435876927,5068.846590070508,0.7504417640202043,0.046184245999787,1111.4098225638993
Location 372,455.562529007188,3693.9800428141307,0.43630540634416115,0.06907885700260959,1567.6380658701287
Location 373,1057.1100624101123,5569.076054424838,0.057921758289427305,0.11126829492171075,1551.5424540966872
Location 374,1075.796063297053,4351.844236650137,0.5659665018476805,0.16148923830667716,520.6426858970776
Location 375,-267.9949124739353,1515.12220410595,0.2743948026899995,0.019856370715660238,762.4582651140071
Location 376,1628.518133431061,4391.75024814552,0.35062203087743027,0.09945027913864149,963.064121928656
Location 377,2051.4888964005313,1845.3359831655212,0.5933335004218352,0.03565359820870512,857.9985969999624
Location 378,1540.5949605347703,4324.26820440946,0.6366488347256746,0.1385535366050493,1611.5272890649576
Location 379,1445.0526598331192,7820.435265412238,0.3974572632527805,0.08267195816499807,1798.088917802023
Location 380,502.39320560162247,3775.2840072202907,0.45664121864110757,0.021884613028259364,1262.3279295188115
Location 381,1452.3100971861031,6816.999802638906,0.7580846370319378,0.18928866048270232,1716.2470933558843
Location 382,1297.268253222357,3312.927372436863,0.2771977351164971,0.13471730601152215,1412.490731501685
Location 383,233.05033490694893,6731.029140386077,0.7807142047560192,0.029814105217921424,1320.9274311271795
Location 384,349.81554176552504,6597.86944050111,0.4701095273289843,0.17441065672042422,1578.353967953622
Location 385,1029.1921249763689,6798.166242273462,0.6091647437634315,0.10146654591272046,429.04072898148036
Location 386,1184.8398033563838,3923.1429405283125,0.6006056219049578,0.11049556985240418,1844.3355822620224
Location 387,1128.495784535373,9374.180156430522,0.5171428633376964,0.10508548263114026,1793.7643543652382
Location 388,613.7755431343375,4209.359524030423,0.7100682721123559,0.11044260593024566,1467.223508703677
Location 389,335.1810556525178,5346.150718518369,0.7353568200131049,0.14516298551757426,1002.7406215488214
Location 390,1206.848132788944,6874.221331091022,0.6566513250693761,-0.015700621146956723,1947.8399148560134
Location 391,862.175975170822,-187.5205208874031,0.7746476011554215,0.11425533270841125,1471.9758013245623
Location 392,516.9014702242101,6506.006035424823,0.6657235478571182,0.033595760036390074,1219.6735505268948
Location 393,477.05518303236136,1691.1982387101716,0.6082453520349279,0.08520632821506459,657.2375621980007
Location 394,926.1368459311936,4898.128311493486,0.5501791537195506,0.071871012587642,1064.705303815472
Location 395,1429.423214095623,2794.7439765931867,0.19481588989050103,0.14985608334514544,958.6491521315672
Location 396,1001.0448730566587,3689.4304213466967,0.5728133642502198,0.1230176733090408,772.7026133364207
Location 397,450.7820627953265,4310.611812991843,0.5495785502777196,0.03338491192941152,441.4954118706023
Location 398,450.46341182187894,7738.638977399912,0.5189431160473644,0.0640416190723386,661.2176483305057
Location 399,381.4394108860006,8602.53280593744,0.4168736140498521,0.13578645530481465,1427.728271059341
Location 400,1162.1765558608236,7146.398446195351,0.38295882874459386,0.027669335499078573,1191.465348644864
Location 401,-464.36683501877496,4086.7576940851036,0.5008137852414105,0.14568269965012876,1197.1486475001702
Location 402,884.5658538601596,6183.724849258201,0.1070898492081569,0.07311925879228723,1453.9854856671739
Location 403,750.8597636601367,6616.779062042188,0.5776249717526523,0.014403954171731917,1709.8245767353421
Location 404,1663.2342482138126,3550.0824703897515,0.48279906603085826,0.12970264636103146,1925.6864180572695
Location 405,1477.981374487837,7339.078482466862,0.5235855778258761,0.10764325012035585,1228.8142710708316
Location 406,1498.4862250695192,5626.326941200193,0.6870241585914765,0.09366488765040215,989.7891353556828
Location 407,846.2198125140194,559.4248524423538,0.2205427786534751,0.07822109801289688,1513.2892568040893
Location 408,729.3367140031863,4178.094434373132,0.7914573222161141,0.11667807405938882,304.46413996228785
Location 409,326.84884130778255,4089.6089330211653,-0.008316750378613125,0.09810874597867637,1249.7224241415033
Location 410,874.839832491226,5464.869955510216,0.4459890976476688,0.10496585409088607,654.302741914347
Location 411,1164.2745872253533,2915.4132699488387,0.5362030235766072,0.18584694633870924,1407.0623256021834
Location 412,484.05744801088304,2983.389727604733,0.4456946131230137,0.058809052744591195,749.8937446975707
Location 413,2160.2115158483125,6203.386099181774,0.6213044487082406,0.007552260508381203,1288.4628840925427
Location 414,1396.959881365232,3150.948263848676,0.3251435578341544,0.01717213943283813,721.6584799677099
Location 415,340.1939907141085,4582.5860981505775,0.49894381314053987,0.10434644175863418,1668.641530434103
Location 416,1051.7911447079368,6262.988422436554,0.3126052109602656,0.022491734103412014,-304.8539104748086
Location 417,623.1675817061238,6533.4660615271405,0.357835969223947,0.16862185804714996,925.7687759019485
Location 418,790.206902371447,4563.286677424117,0.7374050912395749,0.10764291666737104,1738.8315713677732
Location 419,1323.1219146397639,1518.7067675889211,0.5071409902307509,0.08218957690545385,730.7935510041557
Location 420,402.189991521181,5940.696031082911,0.2643567454642848,0.08772831112133599,1444.443908731636
Location 421,692.1086544691495,4816.254024539516,0.5836212510357607,0.0916710046462402,1136.7650822699618
Location 422,1255.3824266468132,2793.0283146889697,0.4614268545769872,0.0779917872872497,397.9540355236462
Location 423,1567.2554460095403,3374.3321834506974,0.39839428315781006,0.09228548288363861,707.6023040648992
Location 424,383.87033132327053,5589.592454477391,0.30620601992476815,-0.003244524246030389,886.6577376367834
Location 425,647.3289432614497,6109.175819727023,0.41514029730764057,0.16015680553139205,34.667888000177186
Location 426,674.853586176605,2169.4888441273306,0.18071488190038254,0.12268879392550537,1015.2131699626171
Location 427,1868.0833031120924,5767.150042311376,0.4360682836802648,0.011876253844674833,1996.2857665405884
Location 428,1097.995083304166,4588.828691695034,0.28550952499944526,0.04209929657371242,1893.5881506208816
Location 429,2065.73945294887,5099.251826126413,0.28687747843938616,0.10490262281859812,836.5650236367301
Location 430,1154.5751460603237,5267.177721304375,0.3223736515906699,0.11134201059192882,346.2190879592274
Location 431,1695.7978902584282,7858.191925679783,0.5377347305821304,0.041946441540996096,2393.217803243304
Location 432,850.4171170193126,7273.329756773521,0.6991003511933084,0.07483585299526957,1450.1721431977621
Location 433,1696.807962991669,5651.3533979178565,0.42613553418187544,0.10662432999600768,1364.8281936587698
Location 434,1549.314076695392,4341.406258760828,0.5959267638971124,0.12433578139008172,646.0196313687037
Location 435,1695.3063483856781,6444.285837277718,0.6546240895930898,0.05753745013132614,588.996814241002
Location 436,686.7568844440902,7627.093381394513,0.34233661634548107,0.10000747875699499,886.0999962211172
Location 437,1415.3242023720604,3763.1175092408776,0.4737229012791614,0.005223712757435578,1069.8296046988796
Location 438,-466.3170317139163,2636.7590344163596,0.48074314308555605,0.07154648936500774,1205.2874639982883
Location 439,2162.110457583627,3464.891786684825,0.3425309491174483,0.08932169510795353,443.1729750116192
Location 440,1534.1277801893498,8522.205990407463,0.4489549063736478,0.04734577240548537,902.8148172037742
Location 441,813.6308105979032,5517.7344456355495,0.5869645528588051,0.08147115154382237,1540.4401852342783
Location 442,1623.7745986930381,2096.458091336409,0.559259753928922,0.14830455896486575,1545.819736636779
Location 443,444.327902602407,4066.3835310905274,0.5035032762031898,0.13698075587205089,1100.5507503431188
Location 444,945.4044117065732,5268.903102099936,0.33832924143573173,0.14761181889795208,550.9941033892605
Location 445,957.1407583173574,2035.7921323667852,0.6514451471064184,0.100508237080423,1580.908664886998
Location 446,990.8522481965013,2844.0390042732283,0.3002789011094097,0.11910868404571935,1222.2443445787721
Location 447,1566.551218584148,7656.766569975294,0.4195699631248377,0.09123593432066655,589.1790696450283
Location 448,969.5390910463801,3469.41538976319,0.8612047819687556,0.17349077886753228,618.4018796773573
Location 449,942.2389237772458,7370.250152273062,0.5383537938101804,0.09085279918844562,-5.376405384273539
Location 450,1448.8767476635796,5578.346854222128,0.7257836826250307,0.057186135642188315,1554.2176260589808
Location 451,743.0524581278137,5448.128853767543,0.4326919732558787,0.10028399099040289,1074.0558485203617
Location 452,2159.353969556827,6968.7624182621485,0.5053405192524831,0.12289826240502143,707.1040870950017
Location 453,949.9189567423311,4649.084007523206,0.6839021618685402,0.1292003286532637,1190.1386939770769
Location 454,1126.2727809321,6252.329772631579,0.8403445572362718,0.03043871748646386,180.50551202314819
Location 455,1086.11158667133,3285.651906372893,0.7999155743947937,0.12354530312474346,958.8326053214962
Location 456,734.4129140322382,656.8229320061337,0.5169595708279753,0.10641958360921963,533.1549566771171
Location 457,1340.0183612501337,8761.558448019658,0.33263315628726026,0.16089897372230844,1327.061258880685
Location 458,1246.2286224563975,2439.107829408207,0.5133346235677884,0.130414686084071,224.0570143674014
Location 459,908.8664026915513,4135.382559523738,0.0893257411210262,0.14953926132083864,1765.3824035664054
Location 460,941.7028461471043,5529.471800498583,0.5270408534864023,0.11014563953579605,155.50505213184306
Location 461,91.94596277558912,7160.543180318768,0.39548512590465645,0.1283776310791713,809.1455996428004
Location 462,1038.5148807370947,5775.095464703446,0.42639814071486787,0.1241044187296509,1209.5423171938337
Location 463,1037.2414611638806,4626.543010310371,0.5211230262106381,0.151439990635511,329.34781372486043
Location 464,1239.1501847031193,4891.708696858697,0.6536615854991039,0.14725426533033487,415.8467071104634
Location 465,-282.77428579180855,2762.8980072192758,0.6402663600647749,0.07485748285873656,259.18886289565626
Location 466,978.5497898354558,4781.880765747237,0.7382673646022658,0.058567872288318175,926.8889343057805
Location 467,754.9981162664216,1955.0133739031307,0.8595205830727171,0.08121351268588187,2040.5175314095004
Location 468,1356.4335615515256,7529.414523407355,0.6631932132294084,0.13756206564235812,1206.999248382094
Location 469,1023.1613386931587,4153.144684292074,0.8152592828564807,0.08058316153404094,1543.6307675344024
Location 470,715.7027099567351,9624.295162691145,0.3231438144311197,0.07152429972121149,2019.7971608856706
Location 471,937.9235013304751,1476.4898599235207,0.7732745020126588,0.008823499289603215,882.6870208228502
Location 472,2163.9817266874297,4177.017537305128,0.23996138884120527,0.022497920069740565,656.1053286382069
Location 473,660.0724872548398,5494.864418545606,0.1455913282260447,0.11359396128238353,1368.1379937013994
Location 474,112.40855718183013,10224.291493202201,0.416046981894547,0.07928387057068978,1180.3276472556788
Location 475,1196.5086179324808,4739.996431988483,0.524107439369067,0.0595419301995862,1451.808666257799
Location 476,1848.4818981509052,10459.645766542955,0.6371806185243925,0.17830835052630667,31.043173481343274
Location 477,810.4521618050733,6115.462185656178,0.34560400638423494,0.21983524951327552,840.9875585847484
Location 478,1213.2086225883718,6150.005145111687,0.5323104910394899,0.1411279612184388,561.5005785407009
Location 479,1789.5492629223168,4462.521133946127,0.505169155287975,0.0750097220964819,1368.8183791419194
Location 480,1320.6813930348526,3945.996460110974,0.7595389019099557,0.1555424205319495,1165.1755931401158
Location 481,653.7020298311991,4350.028476544493,0.0897521617355781,0.06754973515182716,975.2467034714571
Location 482,1756.8814093530195,4795.1231181039575,0.6432023018356652,0.17438870747742202,531.4325499662974
Location 483,986.1231120269753,5028.987124363301,0.9910236772814587,0.05700616958271496,-216.61415033855747
Location 484,913.701365899008,6696.225104028181,0.7193746521558378,0.10896522862251196,1625.1809643116767
Location 485,1864.8490365780417,4730.863809839168,0.6981518404533994,0.15666257870984646,823.3939491341591
Location 486,1438.817397710622,5077.576087877253,0.30662766708028755,0.13678542468744567,1750.767170108385
Location 487,1057.5584392077258,4161.8152413549415,0.5423795365400588,0.0858630607911123,1867.7188099715524
Location 488,389.7181403876218,5078.537334944163,0.7592429465037216,0.11245931683543821,1194.3994116741549
Location 489,1020.210778323575,2926.907892990784,0.49444956086610237,0.14305761545540835,288.66381665208155
Location 490,548.9280882632886,5065.997061756547,0.3990831792242552,0.021100168565121993,727.3634065463541
Location 491,709.3958401129669,2660.2491980757973,0.4199231160276657,0.03555345880920287,1113.2421581444726
Location 492,1519.35464165112,6067.416001574134,0.347102039462275,-0.03094085657232465,352.4183221104123
Location 493,1684.2434912767371,4222.668085254193,0.5283598143619136,0.13108236605695317,1168.222659288102
Location 494,1246.3653730489348,5204.7449942861795,0.19260927940143824,0.17675001751241368,716.026565924951
Location 495,614.2619753083663,3635.6644232240187,0.6615623090131035,0.09521715714109516,2358.997752671995
Location 496,1576.849213365574,2925.282789280054,0.35183976362280256,0.1075038217401705,518.5200152785822
Location 497,1058.0574049749182,6385.107377562217,0.6128656362350674,0.1211146462275454,1099.1949149318611
Location 498,1061.5359683196798,3547.419770506347,0.623289304231986,0.09380807969310218,1023.7465784409599
Location 499,995.3868138189678,5316.069482985416,0.6323188648527216,-0.05361991133285926,-360.5614787104687
Location 500,1037.0785566003278,4191.06524615937,0.4876307950788058,0.09391937460923197,1238.6382391405637
Location 501,845.2328540353666,5198.343300778968,0.6826840115048783,0.0825479129110026,1349.8887653360587
Location 502,1101.0088162567974,2664.738192465113,0.35058617395031977,0.09931864274729525,1296.511316540078
Location 503,1498.8632178571318,4984.481232821109,0.4260528871608919,0.06045191030951266,427.7141015559582
Location 504,1561.301039467728,7428.478804375265,0.3921754172126684,0.13101675603228302,1116.1426502937354
Location 505,746.9655213786639,7206.132476823912,0.47104415473540595,0.03791760791163763,1419.177299590735
Location 506,1727.8000746434864,3188.455492731433,0.41339871665715333,0.1433493535290666,1156.8025775259318
Location 507,1126.7434746496256,6528.350025399597,0.17347167913255868,0.14395045583488322,490.60831493224765
Location 508,814.0548505933851,5402.931124679148,0.5934989976726865,0.1277610813652315,41.97432307719157
Location 509,1040.7680498357784,4648.471579327951,0.5723569151086119,0.11821594295645178,1432.1597040487582
Location 510,175.93137353690202,4258.404212173414,0.48600420411324385,0.12883386600044106,1314.5123608908957
Location 511,1513.0765691758547,6571.068147741086,0.429318269600227,0.10407049255509307,1080.2630040443505
Location 512,782.6515048644161,3958.3036660956222,0.22246253111869418,0.09181855909398556,813.7808800194443
Location 513,113.55316428485139,7994.174340869507,0.3725689327645897,0.1026651923864745,575.6641296232153
Location 514,1358.7032707052906,2734.4275390606736,0.5283280762849496,0.06564143933943178,499.60359575378243
Location 515,1001.7600285832369,8789.324143387235,0.731263873096724,0.07310385685345858,1009.2856778236985
Location 516,1192.9540425185812,5319.4521966470475,0.5018414828617769,0.09115588656746128,1011.3323680799299
Location 517,1101.4793943195962,8158.358261897224,0.28439707758203214,0.08903785821591347,2060.718880938047
Location 518,1019.5255140781004,6916.32660827525,0.40873031879624294,0.10442882948229487,1900.651090522571
Location 519,575.6938255090454,6280.805763866831,0.40644487165611554,0.02911050400338705,342.3960953064286
Location 520,340.1880133162605,4323.428214449778,0.6646936141538075,0.0984361175203825,1762.2450439329834
Location 521,410.5260616995041,5769.776379645492,0.3867208758095102,0.04029734367723632,1461.619962161457
Location 522,976.2892241604058,9073.309452462989,0.15335341296593652,0.1347090500523197,511.83227631411125
Location 523,994.6027027983789,7966.870323080872,0.6219309197281172,0.16229283911148226,1395.154884611389
Location 524,973.171923287642,4416.655599404128,0.5974414751600786,0.04025646790480697,953.1072997971675
Location 525,1667.7072804138165,3741.8120666244577,0.1891350941600587,0.05544921793330476,1376.0413340154764
Location 526,954.3844440852105,5658.675926296672,0.12225148499241201,0.17805116269845989,1080.312073128478
Location 527,934.4808475604655,4170.357988117301,0.2772316258498304,0.16244658822194066,637.1276443741049
Location 528,702.7496779374026,1433.483860747524,0.2017287109932629,0.09675197334100993,1019.8905728959871
Location 529,1891.0101147802498,6433.060755564028,0.6554217807211751,0.1645763465380654,635.0622865368061
Location 530,1293.659551488948,6120.064543825419,1.001815840996454,0.09443173669657415,606.5910364866465
Location 531,881.0098934861222,5490.91743228411,0.608429325073981,0.05912330944980149,1633.021282272793
Location 532,1088.5550515296452,5234.032028258492,0.5583625782560955,0.09272860794374972,1047.6721135735975
Location 533,654.7196218077772,2501.4506804195876,0.4308962919408113,0.09342348277287121,1392.9190991913808
Location 534,2012.43442128053,6898.215929590317,0.7950465360322805,0.10891368701500315,1158.7995124324507
Location 535,1455.7126649907086,6427.601265362825,0.6479892850804614,0.07033960906533313,1075.7516689197446
Location 536,738.8260547805207,5161.650783699882,0.4792399515222301,0.11765754902974358,581.1625812768871
Location 537,-83.61024396355356,7098.813457479504,0.4886131133109158,0.06908941676264337,601.3980603740919
Location 538,803.9890283549876,2796.437558047342,-0.09057334212077828,0.0700853856061043,1641.880064095596
Location 539,304.6767106424036,538.2705524387111,0.7492540858805338,0.05423453852475327,594.5584566677014
Location 540,1262.8675026587232,6446.808137773777,0.2748509898437201,0.05379940077442901,1104.1060556936184
Location 541,1298.6083851550327,9677.127679427995,0.3485490910082689,0.09184358969698918,966.6202146473659
Location 542,-127.79677804687526,8435.077947185593,0.45835383074820235,0.1339170686874904,1589.5154058003352
Location 543,684.8119821232813,3512.169704776648,0.7667303762243379,0.15259703126756968,1165.343651340593
Location 544,1238.5774389830372,4693.191293264547,0.7580674439443793,0.1283498178085563,737.4536215338769
Location 545,1062.512320441926,5877.385445699631,0.386548371980679,0.11743000642594294,968.2561089549936
Location 546,1683.6390892052414,4819.181760797541,0.7386030724527135,0.14554452414625993,859.2729208921794
Location 547,1771.3871485650177,3499.761768552494,0.540927852729634,0.05556884118842248,1050.1332914195684
Location 548,867.9138470815212,7319.264867022393,0.49514278766217434,0.04558036961978036,777.0747058619793
Location 549,542.0178333371307,5725.75152761865,0.14786465396827742,0.07745445317769672,1865.8557154447926
Location 550,926.4184535280065,5428.436603108238,0.9151882715859463,0.10255662312994078,-52.25528094373044
Location 551,352.7705553075418,1787.8903996877648,0.4148283589451902,0.18009988897682358,722.4153947407724
Location 552,841.3837486714917,1769.6471585555737,0.8357854703864086,0.1714265978745675,1469.806194208721
Location 553,885.9549048026852,1965.1333931869772,0.9094865065900146,0.06220197038108669,562.1027560173993
Location 554,1271.2209015151395,7423.503943009922,0.7146315176040254,0.12390356388451602,846.8640006745775
Location 555,17.51044702985348,7235.010321910001,0.8667417330044294,0.10101483162438772,912.3995555800808
Location 556,753.8583448261328,3934.925842415185,0.2676445396463695,0.10361567353280966,2267.8062010583767
Location 557,232.0051149301181,3783.547122637795,0.6798403656788323,0.04155071020976928,141.1179254762717
Location 558,694.5052386546965,2191.378771681194,0.27079605812602775,0.12065290139409598,1616.2946019029418
Location 559,927.5919992462925,6101.9545385812435,0.8165532853123474,0.06386248546794421,477.83533202966134
Location 560,416.2914646576087,5882.851392050713,0.20059815026919897,0.13372463714796348,1195.0394564864573
Location 561,609.3603938525389,3819.4912668971733,0.40379826360225385,0.11023809536165653,1183.4346408973415
Location 562,712.7533517558113,5748.925977528534,0.5082624214241783,0.14111611949524822,1409.6808968971814
Location 563,1677.7284215567784,4031.801734444701,0.22549208034858037,0.10245742461810631,1407.7240664375904
Location 564,987.8709947748874,3792.700283981161,1.0219893049155213,0.07231678244600578,606.5508186068529
Location 565,836.42024103243,5136.645088445607,0.39625856142009586,0.15414325012348137,532.400795673359
Location 566,1123.9778079162595,7391.093170267732,0.27615612726672323,0.09431704066394399,412.1706391051872
Location 567,1535.2645660236763,4554.476529887094,0.7870330367971445,0.1291450993072351,1811.7346406012227
Location 568,1930.9754251147165,4378.8913955004045,0.7325952534802807,0.16485121264346897,1032.7644951267428
Location 569,1142.292075138486,3089.7491892195344,0.5601568194296996,0.19187826468541924,1201.203840057595
Location 570,1068.6995476400266,5474.595788064423,0.5355697943874042,0.18665373724609022,812.485151529659
Location 571,892.6105763215055,4300.439522757553,0.9098609878832608,0.11527853180629102,1518.7752941721205
Location 572,1304.3174896233352,2360.804817973631,0.6388816953987789,0.23353111728803166,1750.595459460475
Location 573,1136.8022668177782,6050.847414551294,0.1521896856416582,0.041543283846745965,1931.062773012376
Location 574,1613.6712843233117,3921.838943999318,0.7339015885864453,0.030017972992931255,749.5870453108292
Location 575,1075.128397140244,4745.087024921295,0.2074928019043359,0.10070089173070176,278.97251894764406
Location 576,576.3053003734735,9624.61499753367,0.19333794531060433,0.11799821516717043,622.0788397095673
Location 577,742.9254979889217,6948.071431858426,0.9048565659004408,0.18770671069588166,1173.2690253162227
Location 578,1131.272587481175,5532.104515800963,0.5274048745777138,0.13454962938384463,1603.1591032156164
Location 579,929.401941789707,1487.4833086418953,0.9209183789240526,0.13244552773218077,1653.9537371875033
Location 580,467.15979982426063,10452.775030483763,0.9883917406783831,0.029419974848067784,1362.2464168382814
Location 581,807.5689024429091,3297.0775543486216,0.33747456443708757,0.08393073076103404,661.136019172625
Location 582,1302.9406985768264,6022.595771353639,0.7313113158830662,0.1294829276090768,795.4825814090018
