Location,Population density,GDP,Urbanization rate,E-waste generation rate,Inventory capacity
Location 291,1093.8605134871852,2372.3481499486015,0.5526184390162232,0.10811707075575014,993.5909530084708
Location 292,1895.144099277901,5069.283939316339,0.5203543866644591,0.14455854187556352,1065.9400299292238
Location 293,532.2767839365134,2694.5727701631117,0.5498671737742138,0.1818927547453668,1045.8870784653614
Location 294,1140.7865029291183,5840.956711120036,0.2120257649875753,0.08046368419035335,1582.72028125401
Location 295,487.6160635711584,4560.244679693002,0.5429614354778604,0.0724192934397052,871.8123037141504
Location 296,426.2889796360341,3909.2090907483816,0.7696340486280575,0.1149233944974773,820.9184577736166
Location 297,-246.41863882083112,5467.904621208965,0.18190675004408685,0.17518374409112525,238.31406552835028
Location 298,183.4689125238108,7319.806243220528,0.7010258860082702,0.16144277251857062,534.2349866986318
Location 299,1622.9282726860529,5353.847459306379,0.5618900219770159,0.12153570226697424,1500.0919586554458
Location 300,1194.1666695952883,8183.949518430796,0.26612886594885254,0.01643782047746642,923.3829517742677
Location 301,686.9185558717006,5107.425853773714,0.483137794093354,0.15558678749313137,645.5614612256695
Location 302,1763.8745783892011,2311.156589692372,0.8117362207842926,0.039636980957764835,1172.5033824749537
Location 303,954.5124209174479,5761.901088594096,0.4242452855662424,0.02057456085981224,511.16259475561645
Location 304,862.6946900424782,6241.06798160013,0.6964603769923533,0.12173099914225984,1025.1973814380692
Location 305,1087.8144872410899,6525.948678928892,0.20857322619708074,0.16682731741875012,1040.0692296815857
Location 306,1187.763678646116,3820.3832448094863,0.7145561629642521,0.09727311154721402,805.2309559481666
Location 307,1319.4640342655837,2174.456658399295,0.47121067916226983,0.09720338852475553,394.53952366347255
Location 308,1217.706985997988,6263.630691462245,0.5925390776614199,0.16518517883263154,467.12194201624413
Location 309,865.0650005949906,7486.094204914787,0.5590142367744466,0.05253980427607193,1311.3199889785676
Location 310,498.97954268233093,4601.003413863611,0.6280972654350232,0.06824096304361979,1083.1872839821744
Location 311,299.3177729615941,4028.723265547422,0.20207101723185839,0.03625705821785605,521.8537190007986
Location 312,1292.5103341502693,4736.615650816363,0.7516411665785981,0.12818506966428286,1036.81724917603
Location 313,767.4399132016472,3615.7160200275457,0.44692465684751465,0.12397755651914921,651.0637623315193
Location 314,1157.2730206825322,6835.076773183137,0.3997377316147833,0.14522118898766162,1293.9282620973354
Location 315,1970.7552977828504,3126.1857674196517,0.4890560099707245,0.07720301132168081,441.4409336414361
Location 316,999.8366289301966,6006.737772759783,0.29456405445499545,0.06529100680599667,1487.3278352020295
Location 317,975.8890488151839,6545.518252571468,0.6344192804837699,0.050902584297794394,1837.4656629248143
Location 318,526.9944938985562,6407.96319268025,0.6116078049164337,0.1546323159205404,1332.2176135389714
Location 319,1408.6595865941892,4336.119928771322,0.2525094341870233,0.09949107254450854,1275.5356498384535
Location 320,1612.618437157003,4843.746928562568,0.6128405292101669,0.027495520595695794,665.219991616353
Location 321,416.12913345738673,5450.344054512452,0.6966498667600751,0.07759833985570927,687.8894864668252
Location 322,1746.3318448840123,7516.4422978195635,0.36397126074919056,0.04905031872342267,1286.8507334434266
Location 323,610.140141800109,3866.6734723933005,0.10753459336415627,0.11379722760093047,896.8350033618274
Location 324,643.4873957805835,6743.436426570899,0.4177460201407281,0.0830546124771246,1399.68018202318
Location 325,1029.4153099159664,3528.0352964133076,0.4645948526813987,0.0038373904055884617,1706.0895564508214
Location 326,728.3583113454922,3078.45835203594,0.42790078846846563,0.06407548297543528,1295.6357815649121
Location 327,1540.5356804677144,3887.628164178962,0.18126001052703106,0.10439865047399333,908.4391717989506
Location 328,890.8075550564108,6510.353481258973,0.5074700303449169,0.060043798112072506,1398.2445409631314
Location 329,1011.6143462305956,5099.895600238069,0.7754383272785205,0.13113507943108466,811.0925219463746
Location 330,1583.3395534552837,9431.569602884792,0.5002663755568837,0.17864721179367749,1226.298061026635
Location 331,757.3776321707467,3276.4082596864755,0.5121438262012756,0.14712126154314903,1679.8724356553598
Location 332,1379.2761116268744,7678.186037707621,0.39479270791425086,0.03422140174627869,891.1453986628543
Location 333,867.2064103341287,3789.4963013058396,0.5333645141039551,0.07347249643883333,1768.7499970698213
Location 334,115.8880159223171,3961.134000245053,0.6501277407967125,0.13803633384229153,1434.3426480109172
Location 335,447.25225973549095,6561.901431682046,0.4247210708373316,0.19135354415016428,998.4126977208712
Location 336,1815.012623208832,6626.750763759717,0.7229421748368376,0.1157170606428434,168.4821809123996
Location 337,1791.3590131876783,3135.350481715448,0.26283068839253965,0.03277375836916216,850.4127241230265
Location 338,945.4429569258401,5170.08975100239,0.6051891538710936,0.13416996817514323,950.5583039394883
Location 339,6.994383594305646,3580.0435630361935,0.43485233061358275,0.17007115544022644,1281.9536232628093
Location 340,2137.4691190681338,3060.557279438978,0.2355588346136102,0.10859701101447058,1753.9159839693034
Location 341,444.2022997323728,6064.955991168348,0.6869033998894285,0.0788204993119997,1795.9173219781044
Location 342,952.8759023338736,4904.182477577447,0.270537737584555,0.11955313473541321,1182.3726761475823
Location 343,1447.458925552798,6217.215354764421,0.48517015721720413,0.0651635799742277,1710.72711371211
Location 344,1551.4277055312923,2559.019694082001,0.5061755035539988,0.007670302081508651,353.66255866356767
Location 345,278.1859962790289,2623.9924755478132,0.37165173567459375,0.1222176175556294,573.6622523966425
Location 346,1290.3863890805155,6164.38123129481,0.3546699161972118,0.07438404752107543,680.4115550009433
Location 347,1580.8571883264717,6372.808004192677,0.39718978492978396,0.07446643408816847,1156.2559748463414
Location 348,1666.34013375041,4754.818447420462,0.46384241631652173,0.07530435906803706,955.914591672412
Location 349,701.4667387203983,5741.994082046877,0.7855986732841242,0.10531495228830001,323.51306909194363
Location 350,882.3579396510568,2750.8435675761443,0.1598022869255329,0.1348755420167541,950.5168148777608
Location 351,1059.8047460317175,4254.299829779796,0.8281512988479969,0.0002932364636548668,688.247961965455
Location 352,1206.5474653128078,9526.88921269972,0.8411678329034691,0.11727316811493009,1029.3391158883494
Location 353,704.8199140526331,6713.430744202828,0.3827584781417507,0.05576152843817445,476.3638813910254
Location 354,1450.877787564966,5103.548660860654,0.6230497182214925,0.08319540936029274,538.0561553843718
Location 355,925.5599617465117,9957.663740062208,0.37750673275388386,0.07827039454716789,1842.1202061775298
Location 356,1795.3669141113378,3305.5573927251435,0.5080447673352333,0.11260787050201723,972.9274985345957
Location 357,1307.0030401611048,4573.3499337458625,0.4566609721543538,0.15668578729907653,901.8938770876871
Location 358,646.8916537796177,5803.9146498610235,0.8107965249290161,0.04726413778899986,1087.784571499805
Location 359,811.3445112318326,1254.054839200504,0.3178594056972107,-0.032476426026563615,1604.0613193181389
Location 360,936.5207448813195,5553.433464815351,0.7949274912044413,0.09311304323704216,349.84568137042936
Location 361,482.9835435406278,6890.838588343788,0.3501389407864465,0.07556668137240417,1415.072583377545
Location 362,1075.4672288932923,5284.130016558826,0.1363637051269413,0.03033766972170958,102.36723924711305
Location 363,1215.6214435819372,6722.262666055271,0.3313062294616076,0.09693735857683969,1457.5796000683295
Location 364,934.9912737259272,3903.7501866462144,0.571023831504163,0.08225498041203798,1393.2384277578556
Location 365,1117.7226885911339,8211.241208187721,0.6325054070054104,0.012426906271372953,1028.4225301580689
Location 366,1225.406729844422,4215.739721580828,0.811640184575978,0.056301599605199204,1482.6292376608033
Location 367,176.21345863780073,3215.4093505313253,0.6170302483972079,0.18961941801117088,2075.2484361963207
Location 368,823.9398321257761,5207.1459590942495,0.818099017232824,0.11620045831680709,1505.5616363067438
Location 369,898.7328544739786,7620.357551900306,0.16839496943941318,0.1463402978419828,279.40079959045363
Location 370,706.29911298182,5116.1708298991425,0.25794456415307193,0.0695419871691509,622.3884149726643
Location 371,1109.1516404715712,5514.575269213848,0.7105639748759709,0.22653376316162346,833.6592886625816
Location 372,1031.1451595932167,6335.739537708775,0.2261898696284792,0.15920775514396338,1507.5975150737718
Location 373,543.4220179805236,1501.6474486058019,0.6724061339337949,0.040327467382063976,1012.1192184741415
Location 374,2067.164811067858,5486.998067647854,0.244976440592163,0.1361666203080986,549.856889449545
Location 375,1001.5846287147866,5190.419421648897,0.5871677925802601,0.05767558665221442,1246.458813017678
Location 376,1437.0001744405356,3911.1062944095843,0.8645700845173332,0.08893227023646069,421.5289994055279
Location 377,1165.6265597582021,8836.863676403818,0.24398865413439247,0.06502390816163287,969.5319814123269
Location 378,910.0008499749397,1393.7676765826313,0.30059966833122254,0.0846673353823372,1076.4249616811226
Location 379,1052.8501529155187,6138.358087197788,0.3270551976046916,0.09271353737651328,819.4864465435091
Location 380,1175.9241195555755,3584.7680777480446,0.3739081685805431,0.10882993326369822,1100.3675950384957
Location 381,1615.6979550055112,6014.311626615775,0.5436576306926434,0.09262973646491279,644.6418318921005
Location 382,1407.6209832272561,9181.322051645773,0.6714762369544245,0.11061092989226126,1390.1132468105502
Location 383,1549.123456562763,6244.332106153605,0.5535234878933689,0.11248215874698657,1214.5475635315793
Location 384,986.5776487203905,4608.456088447488,0.5601140494564274,0.17252157849341476,387.680146147786
Location 385,786.6007581922993,2847.8162316767757,0.5126442908626139,0.17244994365105956,1494.467054681064
Location 386,967.5605432249769,8879.116340286077,0.6973940249885942,0.13279823674993052,784.9675835492887
Location 387,1123.2809607792703,3570.2233064081247,0.2112712904003688,0.05448843784909462,1124.0912941553865
Location 388,1291.40334200239,5593.302897856998,0.5883272485025254,0.11518065454420467,262.78227469690614
Location 389,986.455109870917,7678.430261082212,0.8027819232014883,0.08716522589254826,1656.0195536059382
Location 390,995.9882158701997,7957.792681458286,0.32956046659967764,0.12342930784649608,168.39475069056766
Location 391,1105.4311294421523,7202.168153828903,0.8153893150602247,0.16257033602779064,1280.4906142874881
Location 392,972.6485269994039,8440.193582539032,0.6524289778134298,0.13996237013836074,848.003770930039
Location 393,1200.1048318462308,6187.185596403779,0.5594506969924853,0.19090525702418368,257.6262644898603
Location 394,277.96680970800367,9243.225331381871,0.417769269799751,0.11187238507743984,1294.0866340142202
Location 395,1600.7699221384878,4147.770930131792,0.4179854891301062,0.10428251206768986,892.0484271463503
Location 396,2001.5851181686094,6257.664631738588,0.9940646835904265,0.129719119875267,1458.3278684148427
Location 397,1571.2566973662401,8590.120933154665,0.4459283521427286,0.09709987053237366,772.880652016574
Location 398,896.9867678674499,5609.247354234807,0.6396924182077129,0.06830435524258349,711.9760140336355
Location 399,1215.628886618096,6801.969154111353,0.3907653354443853,0.05906656911245871,1239.6105396692226
Location 400,950.9855425083085,4872.063642015651,0.4803503581184487,0.13327186789145623,1209.920573751769
Location 401,1190.8332628427595,7148.518094987572,0.5154739661217838,0.12140589946596507,1246.0465841384632
Location 402,963.9863933947466,6194.454698210578,0.8640236171605314,0.1407652813005907,401.37376367066486
Location 403,912.5515739118482,5409.302415445623,0.2776708061567183,0.03685887455981103,1095.7197355479589
Location 404,1243.2215521881833,5346.550941696917,0.41520157951780023,-0.0008700640120688635,692.6362705012152
Location 405,831.4957167819584,5438.462307250867,0.9118808674436698,0.10429836217365122,919.4456424455069
Location 406,72.41150722629163,6332.766697612375,0.42042688870807465,0.09968375735685296,1874.0900325223697
Location 407,370.40035034874984,2150.3643177004333,0.631177360981875,0.20446727432442424,2167.149472003195
Location 408,753.0427443680064,8133.694646498941,0.5711007186844288,0.15070451641644275,1568.7860977489777
Location 409,1618.1264552294588,1663.3973376718295,0.7405603314131284,0.07280910538535652,534.641415602473
Location 410,1315.1901431058905,4969.690477486889,0.48011422713030977,0.043958906668201805,1161.277913726789
Location 411,1606.9768697587538,5381.290236874407,0.6410011205624935,0.055324525202857605,1029.9854185169634
Location 412,880.3366125511465,7267.790759324484,0.3586172954911879,0.10954281836398175,1040.2890948325237
Location 413,131.57213480840267,6158.0115156295815,0.8927412831969557,0.09761827566280783,1730.1710589717982
Location 414,739.5268586578077,7496.286335373713,0.5866477903182867,0.1218850015645926,840.5310091779872
Location 415,1536.0514138009705,5708.180559061178,0.29761962652305063,0.0832191574883508,1340.028878240008
Location 416,251.6319698264332,1567.0444660934577,1.1140968757325656,0.12627874880888892,1034.6086133355966
Location 417,1290.4975215937534,6970.848356152328,0.6276458707533716,0.10445984344259893,1068.5871044467317
Location 418,903.063430453362,5318.109725552547,0.5924840274594847,0.18482628214192603,1280.2259968941419
Location 419,1367.3819215150738,5830.436340412324,0.4136493701927906,-0.0057628689843415015,1108.9965261834054
Location 420,1574.5135540925987,3723.357332283644,0.703282640009867,0.07500615762560202,-100.05281948904667
Location 421,1201.0333993131446,3547.7597157863875,0.7139190983235055,0.08573947168771745,793.3528252539627
Location 422,1169.0088416796,6507.383601016852,0.34064321940591136,0.09932709063468255,880.1906425639847
Location 423,708.4759205517316,6685.622118983866,0.794713507687263,0.024541252387116713,1436.6158253112853
Location 424,486.6994415688936,4711.752606795906,0.6961564034104082,0.036601315383573294,821.6976825300237
Location 425,586.0536608083851,7559.079688664404,0.5032969426612324,0.07553281240677495,1287.3073275296488
Location 426,792.5035748428228,6463.9704621243,0.65393198906373,0.09592062913929503,1623.4248098210815
Location 427,1673.3171408693856,4610.306403924882,0.4911255841430057,0.12916019579784907,478.9382954425331
Location 428,1446.8447635168377,5806.148442680403,0.4636310322281219,0.08206814212555999,1196.9707667893042
Location 429,1407.875661578696,5163.712812585548,0.18008977479611787,0.08879700027425924,760.254852949508
Location 430,640.242393567469,3668.7235507284754,0.7110156114036362,0.120712787695998,2147.329820451315
Location 431,327.62890475246365,2719.1497959436247,0.8463499859167163,0.12864065839260608,1200.6273685663139
Location 432,1376.572252807551,4183.1627276913405,0.7811266405333713,0.1955251669719638,416.064873068172
Location 433,2544.8534013233557,696.7611838586681,0.2361645056939251,-0.0021596713272557244,1153.294387820087
Location 434,1424.8901627442137,3508.3857554072074,0.8288652333762843,0.02874219524793155,853.0820390957082
Location 435,1675.930822390224,3979.5316060106566,0.20063935730473798,0.10566190721356652,605.0366050518828
Location 436,913.1801810336668,2264.262549056153,0.6925305375338756,0.07209247730550918,-176.25493201958898
Location 437,844.2840360996729,3748.313710554122,0.7279124955531707,0.20415340459393874,540.0946961922151
Location 438,1068.0817703726811,4985.508535019713,0.3418677283087498,0.13522043701451564,1331.9791906567123
Location 439,1012.3366875471639,6057.2979535944205,0.599770618126075,0.142172319538805,1159.6308173201292
Location 440,1348.1184638443756,2529.3557515316265,0.8238345273633227,0.07269153194789822,1113.303600686903
Location 441,-116.9308777597405,6524.767227733737,0.32187498005289517,0.08748395702145893,1460.5249328989835
Location 442,865.73718631211,2198.4757783741875,0.3190067059193141,0.16913994786429284,1965.0834495987733
Location 443,1945.2917466684053,3993.636037913059,0.5812763569631628,0.022299765373222633,1083.0192920974341
Location 444,586.2091301948985,6022.770314433058,0.34446470785883365,0.08851184088480872,-376.95003155876384
Location 445,458.7299089297933,4071.0450011082366,0.3863125587984015,0.13677963275174718,450.4859458341865
Location 446,581.9944377753961,5341.644512652473,0.6822971356440424,0.06143857786130034,2062.9431053983735
Location 447,199.21765195953185,6551.62334723128,0.722180201055204,0.03885930541832549,-272.5490071620602
Location 448,1735.2600094267564,3545.8810835391923,0.531939870201728,-0.017272391708150064,1587.9432951755039
Location 449,1130.203791440072,4685.4529654183925,0.46063238861373124,0.09783920797451628,1060.3547953325756
Location 450,665.7564485711341,5424.549170597963,0.34322427501435954,0.0931053003533673,776.4692577358825
Location 451,1843.466075730939,1029.5273913372384,0.6581108158099016,0.11424993641188291,1341.6406786217158
Location 452,779.000370041558,3321.2969359992685,0.4497002229612631,0.1268083018615909,1251.465968649142
Location 453,1043.938631306979,5759.926615971727,0.4156826461481083,0.12146752343386376,935.2905192232778
Location 454,2290.3036902221475,4901.146846052362,0.6992845111907523,0.05317523115531597,1056.8147182589175
Location 455,780.8638329546075,1733.346716322119,0.47873763197322466,0.03817980579345423,872.6375423792648
Location 456,1238.4798412649875,2928.8419008257342,0.6542299546232268,0.20539186706553064,737.5278524323395
Location 457,285.40266501053804,3753.2135402026784,0.37158738112186146,0.039174275612581494,122.07541318887013
Location 458,1061.9341708090242,4135.950176358971,0.5629572607939395,0.13431014929866258,1389.1847128536851
Location 459,460.9960689036334,8269.626060046108,0.7319704085689078,0.07885795863482471,1337.2323600645068
Location 460,863.6377435254251,5879.499681371799,0.4973689264644106,-0.02354108859852773,1218.6028505449945
Location 461,500.9530546000312,6341.935571615242,0.21078494762273442,0.060315291242420244,145.81933625781085
Location 462,1429.4021810346565,4439.507065958742,0.49125920598598066,0.16776522404666694,387.69624208461187
Location 463,154.5099014478834,8817.815476642061,0.6289516438193155,0.09602145053964385,1717.2184706516784
Location 464,1606.2686139226896,2542.565245332643,0.7060890507816743,0.10892201920701546,1096.130626057012
Location 465,318.79429139843455,7089.806464085294,0.7030747222446162,0.09496545700715886,734.44861208718
Location 466,515.3512036945524,6041.032727307673,0.6310708733947809,0.08378239365637107,523.6987961114862
Location 467,161.96480965571413,3243.5789035212442,0.6694498625464287,0.0794618744859624,1390.199907694708
Location 468,1032.159620162373,4501.510158523249,0.9577743651014434,0.08877240280098904,1474.69839018658
Location 469,1587.9055757788947,1752.7228981312533,0.6466206165839523,0.005995957431198226,1193.4688574441277
Location 470,1657.4037841735412,4901.085419862309,0.7382424179078964,0.08128974410570497,961.8748310502766
Location 471,1212.493633746377,4066.325706026881,0.5847618054013092,0.08973898427541915,440.16493943419914
Location 472,1378.7335772166657,2722.6047768522903,0.4856044895102717,0.1155140780060787,865.5937648581003
Location 473,1731.872463715746,5777.4884601028025,0.4767160751916725,0.005274800389921772,1745.059164861967
Location 474,76.66275912956996,3525.4827609225085,0.6422204583565116,0.10633366425063573,266.12427961647745
Location 475,1609.5991142697653,6974.452411567675,-0.0047102442669467726,0.06208236028974485,541.1699495415818
Location 476,417.70593795447485,1001.4209846007548,0.4848651520185986,0.10467836775936064,1567.2113482933746
Location 477,1982.2753628203366,3195.392637314192,0.6536535006039205,0.03821832140933578,899.0230669630238
Location 478,1385.0576194407524,2196.859055474417,0.8444925869181663,0.14531786159364596,77.84967127788764
Location 479,1411.040465569572,27.190758149303292,0.37549145751785956,0.014614414430983352,401.83362065954145
Location 480,72.73553668839361,5910.737097278383,0.6614342356606203,0.0570417826179996,1615.3017946513246
Location 481,1300.4984402303262,5287.338851306902,0.2909733621778313,0.15842764238221824,876.8408551185634
Location 482,1114.0404483444381,10973.090952863658,0.6201076490311384,0.13035525199063783,1401.0369739556654
Location 483,212.52328555516863,1045.0247594578514,0.46584862780784736,0.07118819417753167,2508.266064499675
Location 484,827.1911384450765,4278.281834608578,0.36241472986201984,0.16668925435265963,735.9288016122425
Location 485,1475.4762011146363,6539.296911212961,0.7068770339916057,0.029826160000593793,742.3355992420644
Location 486,1006.3544876668456,2057.2948313260404,0.36083018496320896,0.16109494355495976,799.9096456175288
Location 487,1083.7391485839516,6380.143530842057,0.5342296926530276,0.10977684258389889,213.23985444585844
Location 488,1077.5393349714027,5438.2583313712075,0.7845512147039411,0.12687183580095987,1081.839786298621
Location 489,1054.082919762969,7299.203115790475,0.2817836359169964,0.010306534584894236,306.06410073501047
Location 490,369.5080239397971,6875.349204610087,0.46552628656658934,0.13029260320413422,641.9494182057529
Location 491,1423.220916871551,4444.541162965244,0.5725652491708417,0.1496619498343662,1235.6208423778824
Location 492,1613.696070907016,3495.3486849389797,0.5188989861143131,0.0890091834182853,1034.5684474395653
Location 493,1031.3593830639732,2115.549102108423,0.6363870322942269,0.034824983570183474,381.24986213362286
Location 494,396.7736056331829,4594.797050099121,0.5081816374444422,0.10259900457133338,1079.805320883439
Location 495,1312.5164638780898,2708.9093882121383,0.6801248539792658,0.0678434373719278,1241.9381226887758
Location 496,1006.4280342266011,3177.164991807027,0.63351677509513,0.1763865915668036,776.2990951025404
Location 497,1104.7686716379928,5954.146579902308,0.4626477192032238,0.08036677076421597,1349.2731149954823
Location 498,930.9567064276082,5185.720741660883,0.4488983228628511,0.12022203917703901,1541.0568031785242
Location 499,1478.473601297361,7216.633520701227,0.46913342718695344,0.15598170244042306,1116.3286500945158
Location 500,1426.8524888132151,9046.784640525144,0.30396526823908965,0.08286759231469973,628.7548435439858
Location 501,1118.7391310000332,3707.6044436004604,0.5651083611927551,0.053833056556505963,1210.4236532721743
Location 502,389.6138046162923,3239.188822470253,0.713301279743688,0.08329861448741434,1701.1528156760517
Location 503,1429.1654008902156,5225.531189943297,0.36349297861722396,0.08074668827593416,506.44520746761594
Location 504,716.3908675795819,3356.2384497200205,0.8633631237131016,0.11236720742759321,1043.2522882926453
Location 505,1121.9317373564193,4814.6499532878415,0.360440650216176,0.06097692435194285,1136.5463302652088
Location 506,846.2270202568991,5461.585721478934,0.490735425583074,0.041585512133766725,988.2258601924327
Location 507,694.3770701117021,2803.718396212526,1.0124932288742325,0.16489410043219083,-503.11655418860187
Location 508,564.0125986344962,6284.243264681597,0.4511207745003545,0.09053607943866572,-37.50628090202781
Location 509,1376.1264926977685,6040.042862030497,0.6269335101305528,0.09793014979930961,1446.2780804373108
Location 510,1471.7886609738134,6831.872735255023,0.29842187132500253,0.12365914368541006,935.5831571316
Location 511,515.0324003939686,7202.204491268764,0.3985824589858713,0.07901626262142938,1733.615536437385
Location 512,1234.0171114046104,4169.806375547986,0.590946943313622,0.05848368324813569,1114.2577566954756
Location 513,878.0936635686624,4633.334446739642,0.8271123599105773,0.14175209515024562,2024.9491337012269
Location 514,911.5756257098478,5983.202309634727,0.0664118064244838,0.0718146232448049,1916.0517779596462
Location 515,812.6007967859161,5977.46349261687,0.42257196043356826,0.10408312429820556,1350.4571926807466
Location 516,1702.5794090524382,5960.998272646017,0.419035925137315,0.08635981115931338,1282.4228044914487
Location 517,380.0231138249468,4240.2328992649955,0.6502813286532231,0.10513846047910846,725.2770398420101
Location 518,25.40347624145886,1107.2496164442414,0.5170852161347914,0.10747865088678057,774.6057734831376
Location 519,1361.1536330518593,6184.011544817969,0.4026937645064993,0.08894463114186968,632.6720674268563
Location 520,1020.6118529431653,3420.7389256136084,0.020737898712077873,0.06171391187672757,516.2811799758756
Location 521,1155.3369650534723,3694.6372456303043,0.9361636324768311,-0.015721597307515947,1527.7875261514273
Location 522,555.9765454936992,4134.277488827249,0.5533674070386299,0.08530927374843221,540.2583777600981
Location 523,837.6191544267067,5341.431730136155,0.18216769571162983,0.15584066623275808,963.3548163177036
Location 524,983.0567633750023,3317.2650751856504,0.11460860767189507,0.140677296060686,1305.0827901706562
Location 525,1956.0066063807044,-1916.4965067240946,0.5140041231131266,0.14790288440858865,811.3499466402409
Location 526,1045.3365720255135,4157.805955787483,0.8731952300684014,0.054007686789393626,1950.8483336344807
Location 527,1877.5986839306224,6441.865347573894,0.6165189463005484,0.16115806766351148,793.2416818081736
Location 528,1620.1383120589446,10978.5794669915,0.3988397018602122,0.1458463787960208,978.8431501015643
Location 529,1097.9963902601999,-1213.6956972384169,0.6015030637894317,0.2222353889667112,964.3286667848002
Location 530,1052.9886999796631,5550.272748360186,0.3530388276086092,0.1900909738587263,1768.0605431463625
Location 531,2723.2291278313205,6797.780457692921,0.45710616817532546,0.08602185197641751,439.5518792541161
Location 532,784.5862970972164,7247.480174074468,0.3966115333935656,0.08963993052450445,1162.5800855987877
Location 533,714.382661392297,5216.543990425938,0.6976544380097284,0.09312120109828921,874.7305487595044
Location 534,924.5108007953291,7200.570690604532,0.7045955993949309,0.05455266916591969,387.53047152008116
Location 535,252.7329047522387,8443.748686617706,0.32294121725025826,0.1495263768423099,1224.234431415586
Location 536,977.1997560305992,6828.869297309217,0.4804764267178275,0.1609019534567857,423.6657358717796
Location 537,1137.8100897759252,6555.394888380321,0.6583472068973593,0.0441879085725656,641.1702476202056
Location 538,1086.426084391953,7410.616890818256,0.633663115981255,0.1113060783868129,-4.485159955450058
Location 539,1692.2448091415818,5902.107954773139,0.40439993310105776,0.029493314709868865,1557.30482977595
Location 540,358.68816456912714,8112.4969914583,0.4261548361433725,0.07251118996693431,1086.3147546572948
Location 541,646.4380124994858,2955.6105176463807,0.46203166177416877,0.1268315969404726,135.28085708058506
Location 542,834.2617022099678,5140.860438992971,0.6176599820821356,0.14249498501217328,1144.7041990037549
Location 543,1551.8971550746614,3120.793217757041,0.6373525170692175,0.13165459452152653,786.7543546828417
Location 544,1991.2408604552572,2600.128915249682,0.685195002280721,0.07638722965864768,1392.1136999993712
Location 545,1443.4307222184257,3171.985548684387,0.013557243594060409,0.08647467922391879,1071.0832360379889
Location 546,1340.6527407871895,6795.006359756558,0.5429567136534402,0.11692715228585417,86.77482873395218
Location 547,1047.3752536822265,6449.71460369172,0.7460493170968979,0.15763026552657922,908.6737299196105
Location 548,1320.3486030228048,5946.757837498514,0.6957396220634318,0.10643260536783974,1167.707942768677
Location 549,1300.9341945433948,4989.074980271097,0.6171271254497858,0.1471565176239135,419.614440633463
Location 550,1603.8940586838578,6703.551849947445,0.31172269151310317,0.17111919332106884,-283.19839728799207
Location 551,984.7882954486217,2815.6343755661146,0.39763277856530355,0.1090687097667427,1600.4587907269147
Location 552,335.8059200654195,4387.101557701604,0.6482441443260908,0.12932529973958887,575.0349019156946
Location 553,653.7825237050084,4355.741175570545,0.7342918534036864,0.13306368637113222,805.4587512053904
Location 554,1559.5588658508946,7502.4474022016075,0.33661778696725897,0.20495728528366433,188.8275175030749
Location 555,1099.5085064122586,5779.527813198039,0.4056386674844234,0.009202491119495518,1624.0646055795905
Location 556,798.2099471819591,3911.9363775265188,0.7330174632273787,0.10237111801476287,672.1547676140758
Location 557,1001.2316065552286,8931.454971892439,0.4800132913604083,0.08233133834949773,1318.1298294894827
Location 558,380.0030728707494,5896.110393915574,0.27583770527281953,0.1008759188508639,1275.084035142976
Location 559,1356.8490970904527,4052.1248768855585,0.286359630923584,0.1941284704701397,1428.2868457031154
Location 560,1065.9311269626587,6254.188560667804,0.5498194036655798,0.11190606632027934,2002.8614615079714
Location 561,531.1383486188929,4541.214900098709,0.8165220857127493,0.1717046768773721,672.4253730854141
Location 562,995.1946985824251,4660.046975495072,0.4381564295033711,0.14690030693833542,627.8050732214786
Location 563,1224.3512632284812,7350.671380606582,0.3907865238867619,0.10002232666008219,929.913154354959
Location 564,1453.4791949905311,318.00197043180015,0.8655513705984281,0.10282766530118906,844.4030873802143
Location 565,405.8135096190655,7078.981365206033,0.47176422230526743,0.12392672140918637,-119.06418480814477
Location 566,366.7573911671633,6361.867358494147,0.19709590680726424,0.13836184972846852,1336.697925451237
Location 567,667.9384645463381,3830.891175441082,0.3495191807095156,0.12518886117929112,1071.034969470934
Location 568,1515.134562401333,5242.81391287789,0.20132688245773772,0.06744461302303706,2000.0551619807845
Location 569,-264.95625691099053,5008.714926929558,0.38354628939695806,0.09631578080650116,429.5889376976121
Location 570,1166.5655958084635,4116.997337598274,0.01922198549150006,0.17125119112435513,553.7002778166798
Location 571,1311.7498153862527,5761.139207844648,0.6744562759110126,0.06447457809949406,1757.2350069256806
Location 572,-101.35875284329427,4922.446392619977,0.4905483512667647,0.10196801444065252,1709.1085034321127
Location 573,881.7947229593277,861.2506780675922,0.21854090163104828,0.04580102495133579,1037.5106157840748
Location 574,773.5623665895931,7519.13413582112,0.7334296169595063,0.12477788847816584,1022.7603698336318
Location 575,715.6283751350843,3793.641633556938,0.5022171590042578,0.061426016462099144,1504.2570134250616
Location 576,512.2606983638887,4792.185620472803,0.5838535343253743,0.09833065538353966,1320.9255324107212
Location 577,950.1075071168614,7047.447360353492,0.8431739826268183,0.170526089813477,1531.377354015247
Location 578,1177.1077266311036,4820.9068669452345,1.0254319668004683,0.010371053330519131,1697.1900554552817
Location 579,502.4071998387909,5627.916300297832,0.42707895651942723,0.11689021768502049,697.8099005319727
Location 580,1058.5326342365067,1550.6897049225572,0.39848767895400294,0.09335200385561317,633.7523755256409
